Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus,Mes,Mes_nombre
02/05/2021,00:46:15,3.4,16.0535,-98.4678,13.1,"55 km al SUROESTE de PINOTEPA NACIONAL, OAX",02/05/2021,05:46:15,revisado,5,mayo
30/01/2021,03:30:19,3.7,15.7783,-95.189,25.3,"45 km al SUR de SALINA CRUZ, OAX",30/01/2021,09:30:19,revisado,1,enero
27/01/2022,14:21:47,3.9,16.3938,-98.4648,5,"33 km al SUR de OMETEPEC, GRO",27/01/2022,20:21:47,revisado,1,enero
12/01/1983,17:16:57,2.5,31.91,-115.83,15,"73 km al NORESTE de RODOLFO SANCHEZ T(MRO), BC",12/01/1983,23:16:57,revisado,1,enero
01/03/2012,12:12:11,3.3,14.7553,-93.288,10,"87 km al SUROESTE de MAPASTEPEC, CHIS",01/03/2012,18:12:11,revisado,3,marzo
18/06/2019,14:16:29,3.6,16.2548,-98.1672,14,"16 km al SUROESTE de PINOTEPA NACIONAL, OAX",18/06/2019,19:16:29,revisado,6,junio
19/03/2021,21:27:39,4,16.4557,-99.0018,16.1,"56 km al SURESTE de SAN MARCOS, GRO",20/03/2021,03:27:39,revisado,3,marzo
28/11/2023,21:19:18,3.3,18.1148,-98.2877,50.1,"27 km al SUROESTE de ACATLAN DE OSORIO, PUE",29/11/2023,03:19:18,revisado,11,noviembre
25/11/2020,12:15:45,3.4,16.6295,-98.6365,11.8,"25 km al OESTE de OMETEPEC, GRO",25/11/2020,18:15:45,revisado,11,noviembre
31/05/2018,04:43:16,3.5,15.5262,-93.2063,100.8,"18 km al SUR de PIJIJIAPAN, CHIS",31/05/2018,09:43:16,revisado,5,mayo
14/06/2021,04:24:15,3.7,16.8733,-94.8458,114.6,"21 km al ESTE de MATIAS ROMERO, OAX",14/06/2021,09:24:15,revisado,6,junio
08/08/2015,01:17:42,3.2,18.1337,-103.832,27.2,"86 km al SUR de TECOMAN, COL",08/08/2015,06:17:42,revisado,8,agosto
10/02/2019,02:19:08,3.7,18.5748,-96.0763,118.3,"33 km al NORESTE de TIERRA BLANCA, VER",10/02/2019,08:19:08,revisado,2,febrero
15/04/2020,18:17:14,3.3,15.985,-97.9303,16.1,"42 km al SURESTE de PINOTEPA NACIONAL, OAX",15/04/2020,23:17:14,revisado,4,abril
25/10/2018,06:01:09,3.7,15.4645,-94.6568,16.8,"98 km al SURESTE de SALINA CRUZ, OAX",25/10/2018,11:01:09,revisado,10,octubre
22/01/2024,00:54:16,3.3,19.121,-105.117,12.6,"60 km al OESTE de CIHUATLAN, JAL",22/01/2024,06:54:16,revisado,1,enero
31/08/2008,16:02:08,4,13.95,-92.18,11,"81 km al SUR de CD HIDALGO, CHIS",31/08/2008,21:02:08,revisado,8,agosto
27/08/2012,09:18:29,3.4,16.5417,-98.5107,28.4,"19 km al SUROESTE de OMETEPEC, GRO",27/08/2012,14:18:29,revisado,8,agosto
22/04/2020,10:29:25,3.8,16.3628,-95.1205,93.7,"12 km al NORESTE de S BLAS ATEMPA, OAX",22/04/2020,15:29:25,revisado,4,abril
21/01/2012,21:08:11,3.6,14.7457,-93.2743,21.9,"87 km al SUROESTE de MAPASTEPEC, CHIS",22/01/2012,03:08:11,revisado,1,enero
10/07/2016,04:28:09,3.4,15.994,-98.5147,20,"63 km al SUROESTE de PINOTEPA NACIONAL, OAX",10/07/2016,09:28:09,revisado,7,julio
15/07/2016,14:19:12,3.7,16.1908,-98.27,10.6,"29 km al SUROESTE de PINOTEPA NACIONAL, OAX",15/07/2016,19:19:12,revisado,7,julio
07/10/2012,19:39:09,4.2,33.1277,-116.562,16.3,"62 km al NORTE de TECATE, BC",08/10/2012,00:39:09,revisado,10,octubre
27/02/2019,12:48:42,3.8,16.922,-100.458,5,"32 km al SUR de ATOYAC DE ALVAREZ, GRO",27/02/2019,18:48:42,revisado,2,febrero
29/01/2013,03:29:05,3.5,16.4957,-98.3242,10.4,"22 km al SURESTE de OMETEPEC, GRO",29/01/2013,09:29:05,revisado,1,enero
02/03/2016,16:06:59,3.8,15.494,-92.3107,181.1,"16 km al NOROESTE de MOTOZINTLA, CHIS",02/03/2016,22:06:59,revisado,3,marzo
02/07/2020,06:41:16,3.7,16.777,-94.6842,5,"37 km al NORESTE de UNION HIDALGO, OAX",02/07/2020,11:41:16,revisado,7,julio
26/04/2009,10:47:00,3.6,17.05,-96.25,101,"26 km al NORESTE de TLACOLULA, OAX",26/04/2009,15:47:00,revisado,4,abril
11/07/2017,01:12:58,3,16.5285,-99.0767,10,"45 km al SURESTE de SAN MARCOS, GRO",11/07/2017,06:12:58,revisado,7,julio
19/03/2019,02:32:20,3.2,16.2902,-98.2453,12.8,"21 km al SUROESTE de PINOTEPA NACIONAL, OAX",19/03/2019,08:32:20,revisado,3,marzo
09/01/2003,02:26:18,3.5,17.09,-99.36,16,"33 km al NORTE de SAN MARCOS, GRO",09/01/2003,08:26:18,revisado,1,enero
18/02/2021,18:11:48,3.7,15.4978,-94.0528,65.2,"72 km al SUROESTE de TONALA, CHIS",19/02/2021,00:11:48,revisado,2,febrero
15/06/2018,19:11:40,3.8,14.3448,-92.2937,53.4,"40 km al SUROESTE de CD HIDALGO, CHIS",16/06/2018,00:11:40,revisado,6,junio
21/04/2021,10:19:41,3.8,17.0475,-94.1402,151.4,"59 km al NOROESTE de CINTALAPA, CHIS",21/04/2021,15:19:41,revisado,4,abril
07/02/2019,22:04:31,3.5,16.2713,-97.8518,10,"23 km al SURESTE de PINOTEPA NACIONAL, OAX",08/02/2019,04:04:31,revisado,2,febrero
03/10/2011,03:20:58,4,15.79,-94.15,68,"53 km al SUROESTE de TONALA, CHIS",03/10/2011,08:20:58,revisado,10,octubre
26/06/2019,10:48:00,3.6,18.1935,-98.7932,48.6,"23 km al SUROESTE de CHIAUTLA DE TAPIA, PUE",26/06/2019,15:48:00,revisado,6,junio
11/07/2018,22:19:35,4,17.0748,-95.293,115.3,"35 km al NOROESTE de MATIAS ROMERO, OAX",12/07/2018,03:19:35,revisado,7,julio
14/08/2016,23:13:45,3.6,16.7368,-99.4398,8.2,"8 km al SUROESTE de SAN MARCOS, GRO",15/08/2016,04:13:45,revisado,8,agosto
14/03/2012,07:03:12,3.4,14.8925,-93.2207,32.4,"70 km al SUROESTE de MAPASTEPEC, CHIS",14/03/2012,13:03:12,revisado,3,marzo
06/12/2019,16:33:47,3.4,16.1707,-97.145,37.5,"35 km al NORTE de PUERTO ESCONDIDO, OAX",06/12/2019,22:33:47,revisado,12,diciembre
11/07/2022,23:33:08,4,16.048,-97.5998,16.5,"18 km al OESTE de RIO GRANDE, OAX",12/07/2022,04:33:08,revisado,7,julio
14/06/2000,15:36:02,3.1,32.88,-115.51,5,"24 km al NORTE de MEXICALI, BC",14/06/2000,20:36:02,revisado,6,junio
05/11/2016,21:32:22,3,16.4597,-99.3432,5,"37 km al SUR de SAN MARCOS, GRO",06/11/2016,03:32:22,revisado,11,noviembre
08/12/2022,21:59:16,3.6,18.0707,-103.235,3.5,"79 km al SUR de COALCOMAN, MICH",09/12/2022,03:59:16,revisado,12,diciembre
22/10/2020,02:28:07,3.8,16.9432,-94.1805,134.2,"56 km al NOROESTE de CINTALAPA, CHIS",22/10/2020,07:28:07,revisado,10,octubre
16/08/2020,19:28:48,3.8,15.7947,-95.0703,16.1,"45 km al SURESTE de SALINA CRUZ, OAX",17/08/2020,00:28:48,revisado,8,agosto
26/03/2018,10:37:47,3.9,15.2008,-94.3437,22.9,"116 km al SUROESTE de TONALA, CHIS",26/03/2018,16:37:47,revisado,3,marzo
12/05/2016,05:50:25,3.4,20.5448,-103.443,10,"1 km al SUR de SANTA ANITA, JAL",12/05/2016,10:50:25,revisado,5,mayo
14/03/2007,00:32:42,3.9,15.92,-98.56,11,"72 km al SUROESTE de PINOTEPA NACIONAL, OAX",14/03/2007,06:32:42,revisado,3,marzo
18/08/2024,10:48:41,3.8,17.33,-94.74,39.8,"60 km al NORESTE de MATIAS ROMERO, OAX ",18/08/2024,16:48:41,verificado,8,agosto
01/06/2018,02:09:04,3.9,16.5175,-95.1177,76.2,"5 km al SUROESTE de CD IXTEPEC, OAX",01/06/2018,07:09:04,revisado,6,junio
14/12/2019,13:28:34,3.9,18.1315,-105.998,16.1,"195 km al SUROESTE de CIHUATLAN, JAL",14/12/2019,19:28:34,revisado,12,diciembre
15/11/1995,17:42:49,4.3,18.62,-104.8,27,"70 km al SUROESTE de MANZANILLO, COL",15/11/1995,23:42:49,revisado,11,noviembre
03/12/2022,16:19:21,3.4,30.8305,-116.048,5,"13 km al NOROESTE de VICENTE GUERRERO, BC",03/12/2022,22:19:21,revisado,12,diciembre
05/12/1978,05:55:44,3.6,15.72,-97.3,6,"30 km al SUROESTE de PUERTO ESCONDIDO, OAX",05/12/1978,11:55:44,revisado,12,diciembre
31/01/2020,16:44:43,3.5,19.4143,-102.185,16.3,"6 km al OESTE de NVO S J PARANGARICUTIRO, MICH",31/01/2020,22:44:43,revisado,1,enero
30/07/2016,20:28:26,3.5,16.2498,-98.1137,13.1,"12 km al SUROESTE de PINOTEPA NACIONAL, OAX",31/07/2016,01:28:26,revisado,7,julio
12/06/2016,11:37:11,3.6,18.5068,-103.282,52.9,"33 km al SUROESTE de COALCOMAN, MICH",12/06/2016,16:37:11,revisado,6,junio
03/03/2019,07:58:38,3.5,16.4152,-95.0813,66.5,"7 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",03/03/2019,13:58:38,revisado,3,marzo
29/04/2017,10:39:50,4,16.758,-99.468,5.9,"9 km al SUROESTE de SAN MARCOS, GRO",29/04/2017,15:39:50,revisado,4,abril
04/06/2017,23:54:23,3.6,16.9553,-99.4593,31.1,"19 km al NOROESTE de SAN MARCOS, GRO",05/06/2017,04:54:23,revisado,6,junio
08/01/2021,04:55:37,3.7,16.8433,-100.268,5.9,"26 km al SUROESTE de COYUCA DE BENITEZ, GRO",08/01/2021,10:55:37,revisado,1,enero
31/12/2019,15:14:58,3,16.115,-97.0878,18.3,"28 km al NORTE de PUERTO ESCONDIDO, OAX",31/12/2019,21:14:58,revisado,12,diciembre
14/10/2024,03:58:05,3.7,27.61,-111.62,13.8,"70 km al NORESTE de SANTA ROSALIA, BCS ",14/10/2024,09:58:05,verificado,10,octubre
01/01/2020,21:14:22,3.6,15.1783,-92.9505,92.9,"30 km al SUR de MAPASTEPEC, CHIS",02/01/2020,03:14:22,revisado,1,enero
02/11/2022,10:11:51,3.5,19.347,-104.964,33.8,"44 km al NOROESTE de CIHUATLAN, JAL",02/11/2022,16:11:51,revisado,11,noviembre
17/09/2016,00:35:47,3.7,15.987,-92.7373,212.2,"43 km al SUROESTE de VENUSTIANO CARRANZA, CHIS",17/09/2016,05:35:47,revisado,9,septiembre
17/03/2022,04:22:42,3.8,25.1068,-109.441,10,"88 km al SUROESTE de LOS MOCHIS, SIN",17/03/2022,10:22:42,revisado,3,marzo
15/12/2013,12:41:00,3.8,17.2987,-94.5107,134.5,"74 km al NORESTE de MATIAS ROMERO, OAX",15/12/2013,18:41:00,revisado,12,diciembre
17/12/2021,07:53:34,2.5,18.9502,-98.5997,9.9,"18 km al NOROESTE de ATLIXCO, PUE",17/12/2021,13:53:34,revisado,12,diciembre
05/12/2014,15:19:15,3.4,17.469,-101.393,26.3,"15 km al SUROESTE de PETATLAN, GRO",05/12/2014,21:19:15,revisado,12,diciembre
01/03/2015,01:24:06,3.6,16.5992,-98.942,16.1,"53 km al SURESTE de SAN MARCOS, GRO",01/03/2015,07:24:06,revisado,3,marzo
27/08/2022,10:11:21,3,16.5538,-99.24,13.2,"31 km al SURESTE de SAN MARCOS, GRO",27/08/2022,15:11:21,revisado,8,agosto
03/12/2017,11:16:54,3.5,16.4215,-95.3348,60.7,"15 km al NOROESTE de TEHUANTEPEC, OAX",03/12/2017,17:16:54,revisado,12,diciembre
20/03/2013,01:31:56,3.7,19.6118,-104.413,2.4,"3 km al NORESTE de CASIMIRO CASTILLO, JAL",20/03/2013,07:31:56,revisado,3,marzo
27/10/2018,06:51:45,3.7,14.9565,-94.2838,11.8,"137 km al SUROESTE de TONALA, CHIS",27/10/2018,11:51:45,revisado,10,octubre
19/09/2022,21:16:14,4.1,18.1375,-103.228,6.7,"71 km al SUR de COALCOMAN, MICH",20/09/2022,02:16:14,revisado,9,septiembre
22/03/2017,21:38:24,2.9,19.08,-104.103,13.5,"22 km al NOROESTE de CD DE ARMERIA, COL",23/03/2017,03:38:24,revisado,3,marzo
23/11/2015,15:43:09,3.9,16.9253,-98.9493,7.2,"49 km al NORESTE de SAN MARCOS, GRO",23/11/2015,21:43:09,revisado,11,noviembre
29/03/2019,02:22:12,3.6,17.2822,-101.106,10,"33 km al SURESTE de PETATLAN, GRO",29/03/2019,08:22:12,revisado,3,marzo
25/01/2024,23:48:58,3.7,15.2758,-94.6792,16,"114 km al SURESTE de SALINA CRUZ, OAX",26/01/2024,05:48:58,revisado,1,enero
14/03/2016,13:29:12,3.4,19.0032,-104.772,11.4,"34 km al SUROESTE de CIHUATLAN, JAL",14/03/2016,19:29:12,revisado,3,marzo
11/06/2019,03:51:14,3.3,16.594,-98.471,4.9,"12 km al SUROESTE de OMETEPEC, GRO",11/06/2019,08:51:14,revisado,6,junio
24/08/2000,06:28:49,3.8,17.66,-95.57,128,"41 km al SUROESTE de J RODRIGUEZ CLARA, VER",24/08/2000,11:28:49,revisado,8,agosto
11/05/2014,15:50:49,3.7,15.5667,-93.3802,96.9,"23 km al SUROESTE de PIJIJIAPAN, CHIS",11/05/2014,20:50:49,revisado,5,mayo
31/12/2012,01:32:16,3.4,15.0778,-93.235,20,"55 km al SUROESTE de MAPASTEPEC, CHIS",31/12/2012,07:32:16,revisado,12,diciembre
05/10/2023,08:17:38,3,30.9948,-115.568,10.1,"50 km al NORESTE de VICENTE GUERRERO, BC",05/10/2023,14:17:38,revisado,10,octubre
29/11/2021,13:27:36,3.9,29.8865,-113.885,4.2,"156 km al SURESTE de SAN FELIPE, BC",29/11/2021,19:27:36,revisado,11,noviembre
09/01/2019,17:51:41,4,19.1093,-96.3257,18,"12 km al NORESTE de SOLEDAD DE DOBLADO, VER",09/01/2019,23:51:41,revisado,1,enero
26/01/2022,04:08:51,3.9,14.8885,-94.3202,15,"146 km al SUROESTE de TONALA, CHIS",26/01/2022,10:08:51,revisado,1,enero
06/11/2019,16:35:18,3.8,15.0663,-94.06,23.7,"114 km al SUROESTE de PIJIJIAPAN, CHIS",06/11/2019,22:35:18,revisado,11,noviembre
15/03/2015,11:15:27,3.4,16.2792,-97.823,7.3,"25 km al SURESTE de PINOTEPA NACIONAL, OAX",15/03/2015,17:15:27,revisado,3,marzo
31/08/1980,11:38:47,4.6,29.69,-113.58,15,"178 km al SUROESTE de H CABORCA, SON",31/08/1980,17:38:47,revisado,8,agosto
05/07/2021,13:59:15,3.7,15.3143,-93.2723,72.3,"42 km al SUR de PIJIJIAPAN, CHIS",05/07/2021,18:59:15,revisado,7,julio
17/02/2015,13:18:56,3.7,17.4255,-100.858,52.9,"33 km al NOROESTE de TECPAN, GRO",17/02/2015,19:18:56,revisado,2,febrero
09/05/2022,01:33:40,3.7,18.087,-103.366,8.5,"79 km al SUROESTE de COALCOMAN, MICH",09/05/2022,06:33:40,revisado,5,mayo
18/11/2014,20:19:30,3.7,16.3762,-98.0402,5,"4 km al NORESTE de PINOTEPA NACIONAL, OAX",19/11/2014,02:19:30,revisado,11,noviembre
07/08/2022,11:06:46,3.7,30.8097,-114.188,10,"66 km al SURESTE de SAN FELIPE, BC",07/08/2022,16:06:46,revisado,8,agosto
10/09/2021,23:39:01,3.2,16.7898,-99.8103,10,"13 km al SURESTE de ACAPULCO, GRO",11/09/2021,04:39:01,revisado,9,septiembre
07/09/2022,10:59:08,3.7,16.572,-94.973,92.8,"14 km al ESTE de CD IXTEPEC, OAX",07/09/2022,15:59:08,revisado,9,septiembre
02/12/2005,06:33:53,4.1,18.86,-104.16,16,"22 km al SUROESTE de CD DE ARMERIA, COL",02/12/2005,12:33:53,revisado,12,diciembre
10/08/2011,01:13:54,3.8,14.13,-92.13,46,"61 km al SUR de CD HIDALGO, CHIS",10/08/2011,06:13:54,revisado,8,agosto
21/01/2015,23:38:29,4.2,14.7962,-94.607,16.8,"166 km al SURESTE de SALINA CRUZ, OAX",22/01/2015,05:38:29,revisado,1,enero
25/11/2016,16:29:23,3.8,19.3477,-104.122,5,"37 km al NOROESTE de COQUIMATLAN, COL",25/11/2016,22:29:23,revisado,11,noviembre
13/09/2023,05:46:23,3,19.5155,-102.409,11.7,"1 km al ESTE de PERIBAN, MICH",13/09/2023,11:46:23,revisado,9,septiembre
18/11/2017,08:11:27,4,14.9872,-94.291,11.4,"134 km al SUROESTE de TONALA, CHIS",18/11/2017,14:11:27,revisado,11,noviembre
14/12/2017,01:35:12,3.6,16.1567,-95.005,13.8,"21 km al ESTE de SALINA CRUZ, OAX",14/12/2017,07:35:12,revisado,12,diciembre
11/01/2021,02:19:42,3.3,16.7403,-99.4608,2.9,"10 km al SUROESTE de SAN MARCOS, GRO",11/01/2021,08:19:42,revisado,1,enero
19/02/2018,02:57:36,2.4,16.2203,-98.0548,7,"13 km al SUR de PINOTEPA NACIONAL, OAX",19/02/2018,08:57:36,revisado,2,febrero
04/09/2009,02:59:06,3.5,15.73,-95.33,27,"52 km al SUROESTE de SALINA CRUZ, OAX",04/09/2009,07:59:06,revisado,9,septiembre
19/05/2011,08:27:13,3.7,14.12,-92.57,16,"77 km al SUROESTE de CD HIDALGO, CHIS",19/05/2011,13:27:13,revisado,5,mayo
11/05/2022,13:02:04,3.6,19.3483,-104.09,4,"34 km al NOROESTE de COQUIMATLAN, COL",11/05/2022,18:02:04,revisado,5,mayo
05/05/2010,16:55:23,3.6,32.18,-115.12,17,"12 km al SUR de GPE VICTORIA(KM.43), BC",05/05/2010,21:55:23,revisado,5,mayo
17/05/2022,18:38:45,3.2,18.0187,-99.7215,5,"41 km al SUROESTE de IGUALA, GRO",17/05/2022,23:38:45,revisado,5,mayo
09/09/2018,00:11:32,3.9,15.345,-94.7123,15,"106 km al SURESTE de SALINA CRUZ, OAX",09/09/2018,05:11:32,revisado,9,septiembre
22/08/2020,02:06:31,3.7,15.0568,-94.436,22.3,"135 km al SUROESTE de TONALA, CHIS",22/08/2020,07:06:31,revisado,8,agosto
20/11/2021,00:54:18,3.2,15.7283,-98.6442,5,"93 km al SUROESTE de PINOTEPA NACIONAL, OAX",20/11/2021,06:54:18,revisado,11,noviembre
08/02/2024,13:57:13,3.9,26.1755,-110.583,10,"78 km al ESTE de LORETO, BCS",08/02/2024,19:57:13,revisado,2,febrero
02/02/2019,05:48:53,3.5,19.3115,-104.501,58,"10 km al NORESTE de CIHUATLAN, JAL",02/02/2019,11:48:53,revisado,2,febrero
02/07/2017,11:59:25,3.8,15.3782,-94.738,13.6,"102 km al SURESTE de SALINA CRUZ, OAX",02/07/2017,16:59:25,revisado,7,julio
16/01/2020,02:29:06,3.3,16.2262,-98.033,5.4,"13 km al SUR de PINOTEPA NACIONAL, OAX",16/01/2020,08:29:06,revisado,1,enero
22/03/2019,19:53:03,3.4,16.2585,-97.8947,15,"19 km al SURESTE de PINOTEPA NACIONAL, OAX",23/03/2019,01:53:03,revisado,3,marzo
21/03/2002,12:33:30,4.2,15.99,-96.6,63,"31 km al NOROESTE de S PEDRO POCHUTLA, OAX",21/03/2002,18:33:30,revisado,3,marzo
25/05/2023,13:45:07,3.8,30.8015,-116.258,10,"27 km al NOROESTE de VICENTE GUERRERO, BC",25/05/2023,19:45:07,revisado,5,mayo
01/11/2021,19:08:48,3.7,14.2963,-93.3582,10.5,"134 km al SUROESTE de HUIXTLA, CHIS",02/11/2021,01:08:48,revisado,11,noviembre
05/12/2023,06:04:40,3.3,16.566,-95.152,3.4,"6 km al OESTE de CD IXTEPEC, OAX",05/12/2023,12:04:40,revisado,12,diciembre
26/09/2017,13:51:19,3.8,16.4485,-95.1933,3.3,"14 km al NORTE de S BLAS ATEMPA, OAX",26/09/2017,18:51:19,revisado,9,septiembre
19/10/2024,20:51:49,3.4,17.286,-101.057,30.3,"36 km al SURESTE de PETATLAN, GRO ",20/10/2024,02:51:49,verificado,10,octubre
02/02/2018,23:21:40,3.5,16.3993,-94.886,16.8,"10 km al SUROESTE de UNION HIDALGO, OAX",03/02/2018,05:21:40,revisado,2,febrero
05/06/2024,19:07:02,2.7,19.51,-103.89,28.8,"31 km al NOROESTE de VILLA DE ALVAREZ, COL ",06/06/2024,01:07:02,verificado,6,junio
10/06/1994,21:38:28,4.5,16.43,-101.84,5,"136 km al SUROESTE de PETATLAN, GRO",11/06/1994,03:38:28,revisado,6,junio
16/05/2018,10:21:04,3.7,18.2297,-100.466,56.3,"21 km al SUROESTE de ARCELIA, GRO",16/05/2018,15:21:04,revisado,5,mayo
03/09/2018,17:54:36,3.5,16.5728,-98.3903,37.4,"12 km al SUR de OMETEPEC, GRO",03/09/2018,22:54:36,revisado,9,septiembre
09/08/2014,09:05:56,3.7,15.888,-96.7018,42.9,"30 km al NOROESTE de S PEDRO POCHUTLA, OAX",09/08/2014,14:05:56,revisado,8,agosto
04/11/2021,05:27:47,3.5,16.7142,-95.5218,45.2,"48 km al NOROESTE de CD IXTEPEC, OAX",04/11/2021,11:27:47,revisado,11,noviembre
23/08/2023,04:09:54,3.4,19.177,-104.06,5,"26 km al OESTE de COQUIMATLAN, COL",23/08/2023,10:09:54,revisado,8,agosto
16/01/2000,04:14:02,4,16.99,-100.49,3,"25 km al SUR de ATOYAC DE ALVAREZ, GRO",16/01/2000,10:14:02,revisado,1,enero
09/07/2016,15:26:34,3.1,16.2208,-98.0037,15,"14 km al SURESTE de PINOTEPA NACIONAL, OAX",09/07/2016,20:26:34,revisado,7,julio
12/09/2017,20:43:19,3.7,15.8562,-94.1538,134.4,"50 km al SUROESTE de TONALA, CHIS",13/09/2017,01:43:19,revisado,9,septiembre
04/06/1979,00:26:43,5.6,15.48,-93.9,33,"69 km al SUR de TONALA, CHIS",04/06/1979,06:26:43,revisado,6,junio
09/10/2017,13:54:12,3.8,16.8623,-94.918,111.2,"13 km al ESTE de MATIAS ROMERO, OAX",09/10/2017,18:54:12,revisado,10,octubre
15/06/1994,22:53:46,3.1,16.94,-100.38,30,"30 km al SUR de ATOYAC DE ALVAREZ, GRO",16/06/1994,04:53:46,revisado,6,junio
03/11/2017,13:56:35,4.1,18.1798,-103.468,9,"74 km al SUROESTE de COALCOMAN, MICH",03/11/2017,19:56:35,revisado,11,noviembre
04/01/2020,06:57:42,3.8,16.7063,-94.6623,50.8,"31 km al NORESTE de UNION HIDALGO, OAX",04/01/2020,12:57:42,revisado,1,enero
13/08/2016,03:03:35,3.3,17.9013,-98.3668,49.5,"45 km al NORESTE de TLAPA, GRO",13/08/2016,08:03:35,revisado,8,agosto
01/12/2013,00:02:21,4.2,17.363,-101.713,4.2,"36 km al SUROESTE de ZIHUATANEJO, GRO",01/12/2013,06:02:21,revisado,12,diciembre
29/01/2024,21:28:30,2.8,16.9318,-100.532,14.2,"32 km al SUROESTE de ATOYAC DE ALVAREZ, GRO",30/01/2024,03:28:30,revisado,1,enero
15/03/2014,01:17:19,3.4,15.9557,-91.2618,1.4,"87 km al SURESTE de LAS MARGARITAS, CHIS",15/03/2014,07:17:19,revisado,3,marzo
02/09/2001,19:15:20,2.9,19.33,-99.41,11,"5 km al ESTE de STA MARIA ATARASQUILLO, MEX",03/09/2001,00:15:20,revisado,9,septiembre
18/03/2023,03:15:35,3.9,15.073,-94.3785,16.7,"130 km al SUROESTE de TONALA, CHIS",18/03/2023,09:15:35,revisado,3,marzo
07/08/2024,12:52:06,3.6,16.07,-97.62,39.5,"21 km al NOROESTE de RIO GRANDE, OAX ",07/08/2024,18:52:06,verificado,8,agosto
11/11/2017,15:31:20,3.6,15.7483,-94.7462,15.4,"68 km al SURESTE de SALINA CRUZ, OAX",11/11/2017,21:31:20,revisado,11,noviembre
03/11/2023,04:53:43,3.2,31.3118,-115.398,10,"62 km al NOROESTE de SAN FELIPE, BC",03/11/2023,10:53:43,revisado,11,noviembre
30/05/2023,02:29:05,3.5,18.0887,-103.389,3,"80 km al SUROESTE de COALCOMAN, MICH",30/05/2023,08:29:05,revisado,5,mayo
16/07/2009,04:38:20,3.6,17.55,-101.7,8,"19 km al SUROESTE de ZIHUATANEJO, GRO",16/07/2009,09:38:20,revisado,7,julio
23/03/2023,18:37:08,3.7,18.4138,-103.607,14.6,"62 km al SURESTE de TECOMAN, COL",24/03/2023,00:37:08,revisado,3,marzo
01/06/2021,03:14:36,3.6,17.1028,-94.5872,135.1,"55 km al NORESTE de MATIAS ROMERO, OAX",01/06/2021,08:14:36,revisado,6,junio
28/10/1988,00:55:22,4.4,13.87,-92.86,20,"118 km al SUROESTE de CD HIDALGO, CHIS",28/10/1988,06:55:22,revisado,10,octubre
02/01/2017,23:09:39,3.4,18.0418,-99.5308,15.3,"33 km al SUR de IGUALA, GRO",03/01/2017,05:09:39,revisado,1,enero
12/03/2015,06:02:55,4.1,14.6412,-92.4727,85,"35 km al OESTE de CD HIDALGO, CHIS",12/03/2015,12:02:55,revisado,3,marzo
14/04/2021,15:36:28,3.6,16.2183,-97.5692,30,"27 km al NOROESTE de RIO GRANDE, OAX",14/04/2021,20:36:28,revisado,4,abril
07/01/2018,16:12:02,3.5,16.2657,-98.0313,5,"9 km al SUR de PINOTEPA NACIONAL, OAX",07/01/2018,22:12:02,revisado,1,enero
04/01/2014,06:51:52,3.8,16.7292,-95.048,104.8,"16 km al SUR de MATIAS ROMERO, OAX",04/01/2014,12:51:52,revisado,1,enero
23/11/2019,13:34:09,3.7,16.0733,-98.9272,17,"87 km al SUROESTE de OMETEPEC, GRO",23/11/2019,19:34:09,revisado,11,noviembre
18/10/2022,00:43:51,3.9,16.915,-95.1363,110.4,"11 km al NOROESTE de MATIAS ROMERO, OAX",18/10/2022,05:43:51,revisado,10,octubre
07/11/2022,23:46:37,3.8,18.0587,-103.31,14.9,"81 km al SUR de COALCOMAN, MICH",08/11/2022,05:46:37,revisado,11,noviembre
08/01/2017,05:50:38,3.7,16.2653,-98.087,10.3,"9 km al SUROESTE de PINOTEPA NACIONAL, OAX",08/01/2017,11:50:38,revisado,1,enero
25/02/2020,06:58:32,3.2,16.2002,-98.3893,5,"39 km al SUROESTE de PINOTEPA NACIONAL, OAX",25/02/2020,12:58:32,revisado,2,febrero
13/08/2014,14:36:23,3.5,17.2845,-101.312,10,"28 km al SUR de PETATLAN, GRO",13/08/2014,19:36:23,revisado,8,agosto
26/08/2015,19:29:43,4.1,15.811,-93.9267,82.6,"36 km al SUROESTE de TONALA, CHIS",27/08/2015,00:29:43,revisado,8,agosto
27/09/2019,09:23:03,3.4,16.4205,-94.8293,13.8,"6 km al SUR de UNION HIDALGO, OAX",27/09/2019,14:23:03,revisado,9,septiembre
17/05/2017,12:04:03,3,16.2215,-98.0172,5,"14 km al SURESTE de PINOTEPA NACIONAL, OAX",17/05/2017,17:04:03,revisado,5,mayo
31/12/2021,01:54:36,3.3,16.7242,-99.8162,5,"18 km al SURESTE de ACAPULCO, GRO",31/12/2021,07:54:36,revisado,12,diciembre
16/10/2019,16:48:53,3.6,16.1803,-97.5482,12.6,"22 km al NOROESTE de RIO GRANDE, OAX",16/10/2019,21:48:53,revisado,10,octubre
15/02/2019,02:58:45,3.6,19.4177,-103.12,40,"20 km al SURESTE de TECALITLAN, JAL",15/02/2019,08:58:45,revisado,2,febrero
19/09/2022,19:18:00,3.9,18.1002,-103.338,8.8,"77 km al SUR de COALCOMAN, MICH",20/09/2022,00:18:00,revisado,9,septiembre
